dataset,method,concatenation,num_trees,num_examples,description,max_tree_depth,temperature,split,iter,accuracy,f1_score
acl,gpt-4o,True,5,2,False,0,1,50/50,3,0.5571428571428572,0.5277777777777778
acl,gpt-4o,True,5,2,False,0,1,50/50,4,0.5,0.34615384615384615
acl,gpt-4o,True,5,2,False,0,1,67/33,0,0.4714285714285714,0.37777777777777777
acl,gpt-4o,True,5,2,False,0,1,67/33,1,0.4714285714285714,0.37777777777777777
acl,gpt-4o,True,5,2,False,0,1,67/33,2,0.5625,0.5
acl,gpt-4o,True,5,2,False,0,1,67/33,3,0.5625,0.5555555555555556
acl,gpt-4o,True,5,2,False,0,1,67/33,4,0.5,0.3684210526315789
acl,gpt-4o,True,5,3,False,0,1,33/67,0,0.5,0.28125
acl,gpt-4o,True,5,3,False,0,1,33/67,1,0.5,0.3235294117647059
acl,gpt-4o,True,5,3,False,0,1,33/67,2,0.5,0.3235294117647059
acl,gpt-4o,True,5,3,False,0,1,33/67,3,0.5,0.28125
acl,gpt-4o,True,5,3,False,0,1,33/67,4,0.38076923076923075,0.38076923076923075
acl,gpt-4o,True,5,3,False,0,1,50/50,0,0.625,0.575
acl,gpt-4o,True,5,3,False,0,1,50/50,1,0.5,0.2916666666666667
acl,gpt-4o,True,5,3,False,0,1,50/50,2,0.39285714285714285,0.39285714285714285
acl,gpt-4o,True,5,3,False,0,1,50/50,3,0.5,0.37037037037037035
acl,gpt-4o,True,5,3,False,0,1,50/50,4,0.5,0.34615384615384615
acl,gpt-4o,True,5,3,False,0,1,67/33,0,0.5714285714285714,0.4375
acl,gpt-4o,True,5,3,False,0,1,67/33,1,0.7142857142857143,0.6571428571428571
acl,gpt-4o,True,5,3,False,0,1,67/33,2,0.5,0.4857142857142857
acl,gpt-4o,True,5,3,False,0,1,67/33,3,0.4375,0.4125874125874126
acl,gpt-4o,True,5,3,False,0,1,67/33,4,0.7571428571428571,0.7482517482517483
acl,gpt-o1,True,5,1,False,0,1,33/67,0,0.6547619047619048,0.6461538461538461
acl,gpt-o1,True,5,1,False,0,1,33/67,1,0.625,0.5548387096774194
acl,gpt-o1,True,5,1,False,0,1,33/67,2,0.5,0.3235294117647059
acl,gpt-o1,True,5,1,False,0,1,33/67,3,0.6388888888888888,0.6086956521739131
acl,gpt-o1,True,5,1,False,0,1,33/67,4,0.4192307692307692,0.4171539961013645
acl,gpt-o1,True,5,1,False,0,1,50/50,0,0.6944444444444444,0.6886446886446886
acl,gpt-o1,True,5,1,False,0,1,50/50,1,0.5,0.2916666666666667
acl,gpt-o1,True,5,1,False,0,1,50/50,2,0.5142857142857142,0.5142857142857142
acl,gpt-o1,True,5,1,False,0,1,50/50,3,0.5857142857142856,0.5824561403508772
acl,gpt-o1,True,5,1,False,0,1,50/50,4,0.5,0.34615384615384615
acl,gpt-o1,True,5,1,False,0,1,67/33,0,0.7142857142857143,0.6571428571428571
acl,gpt-o1,True,5,1,False,0,1,67/33,1,0.44285714285714284,0.4125874125874126
acl,gpt-o1,True,5,1,False,0,1,67/33,2,0.6875,0.6571428571428571
acl,gpt-o1,True,5,1,False,0,1,67/33,3,0.5,0.4957983193277311
acl,gpt-o1,True,5,1,False,0,1,67/33,4,0.7285714285714285,0.7333333333333334
acl,gpt-o1,True,5,2,False,0,1,33/67,0,0.6349206349206349,0.6349206349206349
acl,gpt-o1,True,5,2,False,0,1,33/67,1,0.45454545454545453,0.30303030303030304
acl,gpt-o1,True,5,2,False,0,1,33/67,2,0.5,0.3235294117647059
acl,gpt-o1,True,5,2,False,0,1,33/67,3,0.5476190476190476,0.5217391304347826
acl,gpt-o1,True,5,2,False,0,1,33/67,4,0.36923076923076925,0.3611111111111111
acl,gpt-o1,True,5,2,False,0,1,50/50,0,0.5625,0.4711111111111111
acl,gpt-o1,True,5,2,False,0,1,50/50,1,0.5,0.2916666666666667
acl,gpt-o1,True,5,2,False,0,1,50/50,2,0.39285714285714285,0.39285714285714285
acl,gpt-o1,True,5,2,False,0,1,50/50,3,0.5357142857142857,0.5277777777777778
acl,gpt-o1,True,5,2,False,0,1,50/50,4,0.5,0.34615384615384615
acl,gpt-o1,True,5,2,False,0,1,67/33,0,0.6428571428571428,0.5555555555555556
acl,gpt-o1,True,5,2,False,0,1,67/33,1,0.5,0.29411764705882354
acl,gpt-o1,True,5,2,False,0,1,67/33,2,0.5,0.4125874125874126
acl,gpt-o1,True,5,2,False,0,1,67/33,3,0.5625,0.5555555555555556
acl,gpt-o1,True,5,2,False,0,1,67/33,4,0.5,0.3684210526315789
acl,gpt-o1,True,5,3,False,0,1,33/67,0,0.5,0.28125
acl,gpt-o1,True,5,3,False,0,1,33/67,1,0.5,0.3235294117647059
acl,gpt-o1,True,5,3,False,0,1,33/67,2,0.5,0.3235294117647059
acl,gpt-o1,True,5,3,False,0,1,33/67,3,0.5,0.28125
acl,gpt-o1,True,5,3,False,0,1,33/67,4,0.5461538461538462,0.5436507936507937
acl,gpt-o1,True,5,3,False,0,1,50/50,0,0.4583333333333333,0.43956043956043955
acl,gpt-o1,True,5,3,False,0,1,50/50,1,0.5,0.2916666666666667
acl,gpt-o1,True,5,3,False,0,1,50/50,2,0.3214285714285714,0.315018315018315
acl,gpt-o1,True,5,3,False,0,1,50/50,3,0.5,0.37037037037037035
acl,gpt-o1,True,5,3,False,0,1,50/50,4,0.5,0.34615384615384615
acl,gpt-o1,True,5,3,False,0,1,67/33,0,0.4714285714285714,0.37777777777777777
acl,gpt-o1,True,5,3,False,0,1,67/33,1,0.6428571428571428,0.5555555555555556
acl,gpt-o1,True,5,3,False,0,1,67/33,2,0.5,0.4857142857142857
acl,gpt-o1,True,5,3,False,0,1,67/33,3,0.5625,0.5555555555555556
acl,gpt-o1,True,5,3,False,0,1,67/33,4,0.5571428571428572,0.5555555555555556
acl,gemini,True,5,1,False,0,1,33/67,0,0.6190476190476191,0.6057142857142856
acl,gemini,True,5,1,False,0,1,33/67,1,0.5,0.3235294117647059
acl,gemini,True,5,1,False,0,1,33/67,2,0.5,0.3235294117647059
acl,gemini,True,5,1,False,0,1,33/67,3,0.6547619047619048,0.6461538461538461
acl,gemini,True,5,1,False,0,1,33/67,4,0.3423076923076923,0.34285714285714286
acl,gemini,True,5,1,False,0,1,50/50,0,0.6944444444444444,0.6886446886446886
acl,gemini,True,5,1,False,0,1,50/50,1,0.5,0.2916666666666667
acl,gemini,True,5,1,False,0,1,50/50,2,0.4642857142857143,0.4631578947368421
acl,gemini,True,5,1,False,0,1,50/50,3,0.5,0.37037037037037035
acl,gemini,True,5,1,False,0,1,50/50,4,0.5,0.34615384615384615
acl,gemini,True,5,1,False,0,1,67/33,0,0.5714285714285714,0.4375
acl,gemini,True,5,1,False,0,1,67/33,1,0.4714285714285714,0.37777777777777777
acl,gemini,True,5,1,False,0,1,67/33,2,0.3125,0.3142857142857143
acl,gemini,True,5,1,False,0,1,67/33,3,0.4375,0.4125874125874126
acl,gemini,True,5,1,False,0,1,67/33,4,0.6285714285714286,0.625
acl,claude,True,5,1,False,0,1,33/67,0,0.38095238095238093,0.38076923076923075
acl,claude,True,5,1,False,0,1,33/67,1,0.5,0.3235294117647059
acl,claude,True,5,1,False,0,1,33/67,2,0.5,0.3235294117647059
acl,claude,True,5,1,False,0,1,33/67,3,0.5119047619047619,0.4772727272727273
acl,claude,True,5,1,False,0,1,33/67,4,0.5,0.3611111111111111
acl,claude,True,5,1,False,0,1,50/50,0,0.5138888888888888,0.48484848484848486
acl,claude,True,5,1,False,0,1,50/50,1,0.5,0.2916666666666667
acl,claude,True,5,1,False,0,1,50/50,2,0.44285714285714284,0.43956043956043955
acl,claude,True,5,1,False,0,1,50/50,3,0.5071428571428571,0.4631578947368421
acl,claude,True,5,1,False,0,1,50/50,4,0.5,0.34615384615384615
acl,claude,True,5,1,False,0,1,67/33,0,0.5428571428571429,0.4857142857142857
acl,claude,True,5,1,False,0,1,67/33,1,0.5714285714285714,0.4375
acl,claude,True,5,1,False,0,1,67/33,2,0.5625,0.5555555555555556
acl,claude,True,5,1,False,0,1,67/33,3,0.5625,0.5
acl,claude,True,5,1,False,0,1,67/33,4,0.5,0.3684210526315789
acl,claude,True,5,2,False,0,1,33/67,0,0.6349206349206349,0.6349206349206349
acl,claude,True,5,2,False,0,1,33/67,1,0.5,0.3235294117647059
acl,claude,True,5,2,False,0,1,33/67,2,0.5,0.3235294117647059
acl,claude,True,5,2,False,0,1,33/67,3,0.5674603174603174,0.5180952380952382
acl,claude,True,5,2,False,0,1,33/67,4,0.45769230769230773,0.45238095238095233
acl,claude,True,5,2,False,0,1,50/50,0,0.5,0.34615384615384615
acl,claude,True,5,2,False,0,1,50/50,1,0.5,0.2916666666666667
acl,claude,True,5,2,False,0,1,50/50,2,0.2928571428571428,0.29166666666666663
acl,claude,True,5,2,False,0,1,50/50,3,0.5142857142857142,0.5142857142857142
acl,claude,True,5,2,False,0,1,50/50,4,0.4652777777777778,0.4631578947368421
acl,claude,True,5,2,False,0,1,67/33,0,0.4714285714285714,0.37777777777777777
acl,claude,True,5,2,False,0,1,67/33,1,0.4,0.25
acl,claude,True,5,2,False,0,1,67/33,2,0.625,0.5804195804195804
acl,claude,True,5,2,False,0,1,67/33,3,0.5,0.4125874125874126
acl,claude,True,5,2,False,0,1,67/33,4,0.5571428571428572,0.5555555555555556
acl,claude,True,5,3,False,0,1,33/67,0,0.5,0.28125
acl,claude,True,5,3,False,0,1,33/67,1,0.45454545454545453,0.30303030303030304
acl,claude,True,5,3,False,0,1,33/67,2,0.5,0.3235294117647059
acl,claude,True,5,3,False,0,1,33/67,3,0.5476190476190476,0.5217391304347826
acl,claude,True,5,3,False,0,1,33/67,4,0.4307692307692308,0.43047619047619046
acl,claude,True,5,3,False,0,1,50/50,0,0.5,0.34615384615384615
acl,claude,True,5,3,False,0,1,50/50,1,0.5,0.2916666666666667
acl,claude,True,5,3,False,0,1,50/50,2,0.34285714285714286,0.343859649122807
acl,claude,True,5,3,False,0,1,50/50,3,0.41428571428571426,0.4097222222222222
acl,claude,True,5,3,False,0,1,50/50,4,0.5,0.34615384615384615
acl,claude,True,5,3,False,0,1,67/33,0,0.37142857142857144,0.3142857142857143
acl,claude,True,5,3,False,0,1,67/33,1,0.4714285714285714,0.37777777777777777
acl,claude,True,5,3,False,0,1,67/33,2,0.5625,0.5
acl,claude,True,5,3,False,0,1,67/33,3,0.625,0.4857142857142857
acl,claude,True,5,3,False,0,1,67/33,4,0.5571428571428572,0.5555555555555556
bankruptcy,gpt-4o,True,5,1,False,0,1,33/67,0,0.8947368421052632,0.8823529411764706
bankruptcy,gpt-4o,True,5,1,False,0,1,33/67,1,0.8333333333333333,0.8210526315789474
bankruptcy,gpt-4o,True,5,1,False,0,1,33/67,2,0.887719298245614,0.8819444444444444
bankruptcy,gpt-4o,True,5,1,False,0,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,gpt-4o,True,5,1,False,0,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,gpt-4o,True,5,1,False,0,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gpt-4o,True,5,1,False,0,1,50/50,1,0.9198717948717949,0.9198717948717949
bankruptcy,gpt-4o,True,5,1,False,0,1,50/50,2,0.8576388888888888,0.8663101604278074
bankruptcy,gpt-4o,True,5,1,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gpt-4o,True,5,1,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gpt-4o,True,5,1,False,0,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gpt-4o,True,5,1,False,0,1,67/33,1,0.8819444444444444,0.8819444444444444
bankruptcy,gpt-4o,True,5,1,False,0,1,67/33,2,0.9545454545454546,0.9377289377289377
bankruptcy,gpt-4o,True,5,1,False,0,1,67/33,3,0.8785714285714286,0.8785714285714286
bankruptcy,gpt-4o,True,5,1,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gpt-4o,True,5,2,False,0,1,33/67,0,0.8947368421052632,0.8823529411764706
bankruptcy,gpt-4o,True,5,2,False,0,1,33/67,1,0.8888888888888888,0.8819444444444444
bankruptcy,gpt-4o,True,5,2,False,0,1,33/67,2,0.8614035087719298,0.8528138528138528
bankruptcy,gpt-4o,True,5,2,False,0,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,gpt-4o,True,5,2,False,0,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,gpt-4o,True,5,2,False,0,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gpt-4o,True,5,2,False,0,1,50/50,1,0.9166666666666667,0.9188311688311688
bankruptcy,gpt-4o,True,5,2,False,0,1,50/50,2,0.8020833333333333,0.8161764705882353
bankruptcy,gpt-4o,True,5,2,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gpt-4o,True,5,2,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gpt-4o,True,5,2,False,0,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gpt-4o,True,5,2,False,0,1,67/33,1,0.9444444444444444,0.9411764705882353
bankruptcy,gpt-4o,True,5,2,False,0,1,67/33,2,0.9545454545454546,0.9377289377289377
bankruptcy,gpt-4o,True,5,2,False,0,1,67/33,3,0.8785714285714286,0.8785714285714286
bankruptcy,gpt-4o,True,5,2,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gpt-4o,True,5,3,False,0,1,33/67,0,0.7894736842105263,0.7614035087719297
bankruptcy,gpt-4o,True,5,3,False,0,1,33/67,1,0.7673611111111112,0.7647058823529411
bankruptcy,gpt-4o,True,5,3,False,0,1,33/67,2,0.8614035087719298,0.8528138528138528
bankruptcy,gpt-4o,True,5,3,False,0,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,gpt-4o,True,5,3,False,0,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,gpt-4o,True,5,3,False,0,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gpt-4o,True,5,3,False,0,1,50/50,1,0.9615384615384616,0.96
bankruptcy,gpt-4o,True,5,3,False,0,1,50/50,2,0.9444444444444444,0.9554367201426025
bankruptcy,gpt-4o,True,5,3,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gpt-4o,True,5,3,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gpt-4o,True,5,3,False,0,1,67/33,0,0.8333333333333333,0.8583333333333334
bankruptcy,gpt-4o,True,5,3,False,0,1,67/33,1,0.9444444444444444,0.9411764705882353
bankruptcy,gpt-4o,True,5,3,False,0,1,67/33,2,0.9545454545454546,0.9377289377289377
bankruptcy,gpt-4o,True,5,3,False,0,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,gpt-4o,True,5,3,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gpt-o1,True,5,1,False,0,1,33/67,0,0.868421052631579,0.8528138528138528
bankruptcy,gpt-o1,True,5,1,False,0,1,33/67,1,0.8576388888888888,0.8528138528138528
bankruptcy,gpt-o1,True,5,1,False,0,1,33/67,2,0.8614035087719298,0.8528138528138528
bankruptcy,gpt-o1,True,5,1,False,0,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,gpt-o1,True,5,1,False,0,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,gpt-o1,True,5,1,False,0,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gpt-o1,True,5,1,False,0,1,50/50,1,0.9198717948717949,0.9198717948717949
bankruptcy,gpt-o1,True,5,1,False,0,1,50/50,2,0.8576388888888888,0.8663101604278074
bankruptcy,gpt-o1,True,5,1,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gpt-o1,True,5,1,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gpt-o1,True,5,1,False,0,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gpt-o1,True,5,1,False,0,1,67/33,1,0.8819444444444444,0.8819444444444444
bankruptcy,gpt-o1,True,5,1,False,0,1,67/33,2,0.9545454545454546,0.9377289377289377
bankruptcy,gpt-o1,True,5,1,False,0,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,gpt-o1,True,5,1,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gpt-o1,True,5,2,False,0,1,33/67,0,0.868421052631579,0.8528138528138528
bankruptcy,gpt-o1,True,5,2,False,0,1,33/67,1,0.8298611111111112,0.8229166666666667
bankruptcy,gpt-o1,True,5,2,False,0,1,33/67,2,0.8614035087719298,0.8528138528138528
bankruptcy,gpt-o1,True,5,2,False,0,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,gpt-o1,True,5,2,False,0,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,gpt-o1,True,5,2,False,0,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gpt-o1,True,5,2,False,0,1,50/50,1,0.9198717948717949,0.9198717948717949
bankruptcy,gpt-o1,True,5,2,False,0,1,50/50,2,0.9131944444444444,0.9131944444444444
bankruptcy,gpt-o1,True,5,2,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gpt-o1,True,5,2,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gpt-o1,True,5,2,False,0,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gpt-o1,True,5,2,False,0,1,67/33,1,0.8819444444444444,0.8819444444444444
bankruptcy,gpt-o1,True,5,2,False,0,1,67/33,2,0.9545454545454546,0.9377289377289377
bankruptcy,gpt-o1,True,5,2,False,0,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,gpt-o1,True,5,2,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gpt-o1,True,5,3,False,0,1,33/67,0,0.9210526315789473,0.9116883116883117
bankruptcy,gpt-o1,True,5,3,False,0,1,33/67,1,0.7673611111111112,0.7647058823529411
bankruptcy,gpt-o1,True,5,3,False,0,1,33/67,2,0.8614035087719298,0.8528138528138528
bankruptcy,gpt-o1,True,5,3,False,0,1,33/67,3,0.5,0.2916666666666667
bankruptcy,gpt-o1,True,5,3,False,0,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,gpt-o1,True,5,3,False,0,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gpt-o1,True,5,3,False,0,1,50/50,1,0.9198717948717949,0.9198717948717949
bankruptcy,gpt-o1,True,5,3,False,0,1,50/50,2,0.8888888888888888,0.9080882352941176
bankruptcy,gpt-o1,True,5,3,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gpt-o1,True,5,3,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gpt-o1,True,5,3,False,0,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gpt-o1,True,5,3,False,0,1,67/33,1,0.9444444444444444,0.9411764705882353
bankruptcy,gpt-o1,True,5,3,False,0,1,67/33,2,0.9545454545454546,0.9377289377289377
bankruptcy,gpt-o1,True,5,3,False,0,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,gpt-o1,True,5,3,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gemini,True,5,1,False,0,1,33/67,0,0.8947368421052632,0.8823529411764706
bankruptcy,gemini,True,5,1,False,0,1,33/67,1,0.8576388888888888,0.8528138528138528
bankruptcy,gemini,True,5,1,False,0,1,33/67,2,0.9140350877192982,0.9110723626852659
bankruptcy,gemini,True,5,1,False,0,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,gemini,True,5,1,False,0,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,gemini,True,5,1,False,0,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gemini,True,5,1,False,0,1,50/50,1,0.9166666666666667,0.9188311688311688
bankruptcy,gemini,True,5,1,False,0,1,50/50,2,0.8576388888888888,0.8663101604278074
bankruptcy,gemini,True,5,1,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gemini,True,5,1,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gemini,True,5,1,False,0,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gemini,True,5,1,False,0,1,67/33,1,0.8819444444444444,0.8819444444444444
bankruptcy,gemini,True,5,1,False,0,1,67/33,2,0.9545454545454546,0.9377289377289377
bankruptcy,gemini,True,5,1,False,0,1,67/33,3,0.9285714285714286,0.9377289377289377
bankruptcy,gemini,True,5,1,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,claude,True,5,1,False,0,1,33/67,0,0.8947368421052632,0.8823529411764706
bankruptcy,claude,True,5,1,False,0,1,33/67,1,0.7673611111111112,0.7647058823529411
bankruptcy,claude,True,5,1,False,0,1,33/67,2,0.8614035087719298,0.8528138528138528
bankruptcy,claude,True,5,1,False,0,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,claude,True,5,1,False,0,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,claude,True,5,1,False,0,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,claude,True,5,1,False,0,1,50/50,1,0.9615384615384616,0.96
bankruptcy,claude,True,5,1,False,0,1,50/50,2,0.9131944444444444,0.9131944444444444
bankruptcy,claude,True,5,1,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,claude,True,5,1,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,claude,True,5,1,False,0,1,67/33,0,0.8333333333333333,0.8583333333333334
bankruptcy,claude,True,5,1,False,0,1,67/33,1,0.9444444444444444,0.9411764705882353
bankruptcy,claude,True,5,1,False,0,1,67/33,2,0.9545454545454546,0.9377289377289377
bankruptcy,claude,True,5,1,False,0,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,claude,True,5,1,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,claude,True,5,2,False,0,1,33/67,0,0.7105263157894737,0.6621499548328816
bankruptcy,claude,True,5,2,False,0,1,33/67,1,0.8611111111111112,0.85178727114211
bankruptcy,claude,True,5,2,False,0,1,33/67,2,0.8614035087719298,0.8528138528138528
bankruptcy,claude,True,5,2,False,0,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,claude,True,5,2,False,0,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,claude,True,5,2,False,0,1,50/50,0,0.9,0.9131944444444444
bankruptcy,claude,True,5,2,False,0,1,50/50,1,0.9615384615384616,0.96
bankruptcy,claude,True,5,2,False,0,1,50/50,2,0.8576388888888888,0.8663101604278074
bankruptcy,claude,True,5,2,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,claude,True,5,2,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,claude,True,5,2,False,0,1,67/33,0,0.8333333333333333,0.8583333333333334
bankruptcy,claude,True,5,2,False,0,1,67/33,1,0.9444444444444444,0.9411764705882353
bankruptcy,claude,True,5,2,False,0,1,67/33,2,0.9545454545454546,0.9377289377289377
bankruptcy,claude,True,5,2,False,0,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,claude,True,5,2,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,claude,True,5,3,False,0,1,33/67,0,0.7368421052631579,0.6964285714285714
bankruptcy,claude,True,5,3,False,0,1,33/67,1,0.8333333333333333,0.8210526315789474
bankruptcy,claude,True,5,3,False,0,1,33/67,2,0.8614035087719298,0.8528138528138528
bankruptcy,claude,True,5,3,False,0,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,claude,True,5,3,False,0,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,claude,True,5,3,False,0,1,50/50,0,0.9,0.9131944444444444
bankruptcy,claude,True,5,3,False,0,1,50/50,1,0.9615384615384616,0.96
bankruptcy,claude,True,5,3,False,0,1,50/50,2,0.8576388888888888,0.8663101604278074
bankruptcy,claude,True,5,3,False,0,1,50/50,3,0.8116883116883117,0.8
bankruptcy,claude,True,5,3,False,0,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,claude,True,5,3,False,0,1,67/33,0,0.8333333333333333,0.8583333333333334
bankruptcy,claude,True,5,3,False,0,1,67/33,1,0.9444444444444444,0.9411764705882353
bankruptcy,claude,True,5,3,False,0,1,67/33,2,0.9545454545454546,0.9377289377289377
bankruptcy,claude,True,5,3,False,0,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,claude,True,5,3,False,0,1,67/33,4,0.7152777777777778,0.7017543859649122
boxing1,gpt-4o,True,5,1,False,0,1,33/67,0,0.5,0.38636363636363635
boxing1,gpt-4o,True,5,1,False,0,1,33/67,1,0.5,0.37209302325581395
boxing1,gpt-4o,True,5,1,False,0,1,33/67,2,0.6017857142857144,0.6053223388305847
boxing1,gpt-4o,True,5,1,False,0,1,33/67,3,0.592654986522911,0.595
boxing1,gpt-4o,True,5,1,False,0,1,33/67,4,0.5,0.39097744360902253
boxing1,gpt-4o,True,5,1,False,0,1,50/50,0,0.55,0.5485636114911081
boxing1,gpt-4o,True,5,1,False,0,1,50/50,1,0.5,0.34065934065934067
boxing1,gpt-4o,True,5,1,False,0,1,50/50,2,0.6111111111111112,0.6164772727272727
boxing1,gpt-4o,True,5,1,False,0,1,50/50,3,0.5753968253968254,0.5764705882352941
boxing1,gpt-4o,True,5,1,False,0,1,50/50,4,0.6111111111111112,0.6164772727272727
