dataset,method,classifier,concatenation,num_trees,num_examples,description,max_tree_depth,temperature,split,iter,accuracy,f1_score
bankruptcy,gpt-o1,mlp,True,5,1,True,2,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gpt-o1,mlp,True,5,1,True,2,1,67/33,1,0.8819444444444444,0.8819444444444444
bankruptcy,gpt-o1,mlp,True,5,1,True,2,1,67/33,2,0.9545454545454546,0.9377289377289376
bankruptcy,gpt-o1,mlp,True,5,1,True,2,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,gpt-o1,mlp,True,5,1,True,2,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gpt-o1,mlp,True,5,1,False,2,1,33/67,0,0.8947368421052632,0.8823529411764706
bankruptcy,gpt-o1,mlp,True,5,1,False,2,1,33/67,1,0.9166666666666669,0.9116883116883115
bankruptcy,gpt-o1,mlp,True,5,1,False,2,1,33/67,2,0.8614035087719298,0.8528138528138528
bankruptcy,gpt-o1,mlp,True,5,1,False,2,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,gpt-o1,mlp,True,5,1,False,2,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,gpt-o1,mlp,True,5,1,False,2,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gpt-o1,mlp,True,5,1,False,2,1,50/50,1,0.9198717948717948,0.9198717948717948
bankruptcy,gpt-o1,mlp,True,5,1,False,2,1,50/50,2,0.8576388888888888,0.8663101604278074
bankruptcy,gpt-o1,mlp,True,5,1,False,2,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gpt-o1,mlp,True,5,1,False,2,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gpt-o1,mlp,True,5,1,False,2,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gpt-o1,mlp,True,5,1,False,2,1,67/33,1,0.8819444444444444,0.8819444444444444
bankruptcy,gpt-o1,mlp,True,5,1,False,2,1,67/33,2,0.9545454545454546,0.9377289377289376
bankruptcy,gpt-o1,mlp,True,5,1,False,2,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,gpt-o1,mlp,True,5,1,False,2,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gemini,mlp,False,5,1,True,2,1,33/67,0,0.7368421052631579,0.6964285714285714
bankruptcy,gemini,mlp,False,5,1,True,2,1,33/67,1,0.8055555555555556,0.7895667550839964
bankruptcy,gemini,mlp,False,5,1,True,2,1,33/67,2,0.8614035087719298,0.8528138528138528
bankruptcy,gemini,mlp,False,5,1,True,2,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,gemini,mlp,False,5,1,True,2,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,gemini,mlp,False,5,1,True,2,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gemini,mlp,False,5,1,True,2,1,50/50,1,0.9198717948717948,0.9198717948717948
bankruptcy,gemini,mlp,False,5,1,True,2,1,50/50,2,0.8819444444444444,0.8726655348047538
bankruptcy,gemini,mlp,False,5,1,True,2,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gemini,mlp,False,5,1,True,2,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gemini,mlp,False,5,1,True,2,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gemini,mlp,False,5,1,True,2,1,67/33,1,0.8819444444444444,0.8819444444444444
bankruptcy,gemini,mlp,False,5,1,True,2,1,67/33,2,0.9545454545454546,0.9377289377289376
bankruptcy,gemini,mlp,False,5,1,True,2,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,gemini,mlp,False,5,1,True,2,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gemini,mlp,False,5,1,False,2,1,33/67,0,0.6964912280701754,0.6739319965126417
bankruptcy,gemini,mlp,False,5,1,False,2,1,33/67,1,0.7673611111111112,0.7647058823529411
bankruptcy,gemini,mlp,False,5,1,False,2,1,33/67,2,0.8614035087719298,0.8528138528138528
bankruptcy,gemini,mlp,False,5,1,False,2,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,gemini,mlp,False,5,1,False,2,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,gemini,mlp,False,5,1,False,2,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gemini,mlp,False,5,1,False,2,1,50/50,1,0.9198717948717948,0.9198717948717948
bankruptcy,gemini,mlp,False,5,1,False,2,1,50/50,2,0.8819444444444444,0.8726655348047538
bankruptcy,gemini,mlp,False,5,1,False,2,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gemini,mlp,False,5,1,False,2,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gemini,mlp,False,5,1,False,2,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gemini,mlp,False,5,1,False,2,1,67/33,1,0.8819444444444444,0.8819444444444444
bankruptcy,gemini,mlp,False,5,1,False,2,1,67/33,2,0.9545454545454546,0.9377289377289376
bankruptcy,gemini,mlp,False,5,1,False,2,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,gemini,mlp,False,5,1,False,2,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gemini,mlp,True,5,1,True,2,1,33/67,0,0.7368421052631579,0.6964285714285714
bankruptcy,gemini,mlp,True,5,1,True,2,1,33/67,1,0.8888888888888888,0.8819444444444444
bankruptcy,gemini,mlp,True,5,1,True,2,1,33/67,2,0.8614035087719298,0.8528138528138528
bankruptcy,gemini,mlp,True,5,1,True,2,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,gemini,mlp,True,5,1,True,2,1,33/67,4,0.8736842105263158,0.8785714285714286
bankruptcy,gemini,mlp,True,5,1,True,2,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gemini,mlp,True,5,1,True,2,1,50/50,1,0.9615384615384616,0.96
bankruptcy,gemini,mlp,True,5,1,True,2,1,50/50,2,0.8576388888888888,0.8663101604278074
bankruptcy,gemini,mlp,True,5,1,True,2,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gemini,mlp,True,5,1,True,2,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gemini,mlp,True,5,1,True,2,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gemini,mlp,True,5,1,True,2,1,67/33,1,0.8819444444444444,0.8819444444444444
bankruptcy,gemini,mlp,True,5,1,True,2,1,67/33,2,0.9545454545454546,0.9377289377289376
bankruptcy,gemini,mlp,True,5,1,True,2,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,gemini,mlp,True,5,1,True,2,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,gemini,mlp,True,5,1,False,2,1,33/67,0,0.8947368421052632,0.8823529411764706
bankruptcy,gemini,mlp,True,5,1,False,2,1,33/67,1,0.9166666666666669,0.9116883116883115
bankruptcy,gemini,mlp,True,5,1,False,2,1,33/67,2,0.8614035087719298,0.8528138528138528
bankruptcy,gemini,mlp,True,5,1,False,2,1,33/67,3,0.8392857142857143,0.8229166666666667
bankruptcy,gemini,mlp,True,5,1,False,2,1,33/67,4,0.8403508771929824,0.8464317976513098
bankruptcy,gemini,mlp,True,5,1,False,2,1,50/50,0,0.8666666666666667,0.8726655348047538
bankruptcy,gemini,mlp,True,5,1,False,2,1,50/50,1,0.875,0.8768472906403941
bankruptcy,gemini,mlp,True,5,1,False,2,1,50/50,2,0.8020833333333333,0.8161764705882353
bankruptcy,gemini,mlp,True,5,1,False,2,1,50/50,3,0.8116883116883117,0.8
bankruptcy,gemini,mlp,True,5,1,False,2,1,50/50,4,0.7666666666666666,0.7771836007130125
bankruptcy,gemini,mlp,True,5,1,False,2,1,67/33,0,0.7878787878787878,0.7984189723320159
bankruptcy,gemini,mlp,True,5,1,False,2,1,67/33,1,0.8819444444444444,0.8819444444444444
bankruptcy,gemini,mlp,True,5,1,False,2,1,67/33,2,0.8712121212121212,0.8712121212121212
bankruptcy,gemini,mlp,True,5,1,False,2,1,67/33,3,0.8285714285714285,0.8210526315789474
bankruptcy,gemini,mlp,True,5,1,False,2,1,67/33,4,0.7152777777777778,0.7017543859649122
bankruptcy,claude,mlp,False,5,1,True,2,1,33/67,0,0.6666666666666666,0.6458333333333333
bankruptcy,claude,mlp,False,5,1,True,2,1,33/67,1,0.4479166666666666,0.4367916303400174
bankruptcy,claude,mlp,False,5,1,True,2,1,33/67,2,0.6578947368421053,0.5888372093023255
bankruptcy,claude,mlp,False,5,1,True,2,1,33/67,3,0.75,0.7017543859649122
bankruptcy,claude,mlp,False,5,1,True,2,1,33/67,4,0.6666666666666666,0.6458333333333333
bankruptcy,claude,mlp,False,5,1,True,2,1,50/50,0,0.7,0.7023809523809523
bankruptcy,claude,mlp,False,5,1,True,2,1,50/50,1,0.7692307692307692,0.75
bankruptcy,claude,mlp,False,5,1,True,2,1,50/50,2,0.78125,0.72
bankruptcy,claude,mlp,False,5,1,True,2,1,50/50,3,0.75,0.7126436781609196
bankruptcy,claude,mlp,False,5,1,True,2,1,50/50,4,0.7,0.7023809523809523
bankruptcy,claude,mlp,False,5,1,True,2,1,67/33,0,0.6666666666666666,0.6730769230769231
bankruptcy,claude,mlp,False,5,1,True,2,1,67/33,1,0.7222222222222222,0.6886446886446886
bankruptcy,claude,mlp,False,5,1,True,2,1,67/33,2,0.7727272727272727,0.7058823529411765
bankruptcy,claude,mlp,False,5,1,True,2,1,67/33,3,0.75,0.7017543859649122
bankruptcy,claude,mlp,False,5,1,True,2,1,67/33,4,0.6666666666666666,0.6136363636363636
bankruptcy,claude,mlp,False,5,1,False,2,1,33/67,0,0.7333333333333334,0.7312252964426877
bankruptcy,claude,mlp,False,5,1,False,2,1,33/67,1,0.6354166666666666,0.5888372093023255
bankruptcy,claude,mlp,False,5,1,False,2,1,33/67,2,0.763157894736842,0.7294429708222812
bankruptcy,claude,mlp,False,5,1,False,2,1,33/67,3,0.8,0.7638888888888888
bankruptcy,claude,mlp,False,5,1,False,2,1,33/67,4,0.7,0.6899696048632218
bankruptcy,claude,mlp,False,5,1,False,2,1,50/50,0,0.75,0.7619047619047619
bankruptcy,claude,mlp,False,5,1,False,2,1,50/50,1,0.8076923076923077,0.7947454844006567
bankruptcy,claude,mlp,False,5,1,False,2,1,50/50,2,0.78125,0.72
bankruptcy,claude,mlp,False,5,1,False,2,1,50/50,3,0.8214285714285714,0.7987117552334944
bankruptcy,claude,mlp,False,5,1,False,2,1,50/50,4,0.75,0.7619047619047619
bankruptcy,claude,mlp,False,5,1,False,2,1,67/33,0,0.75,0.7733333333333333
bankruptcy,claude,mlp,False,5,1,False,2,1,67/33,1,0.7777777777777778,0.7571428571428571
bankruptcy,claude,mlp,False,5,1,False,2,1,67/33,2,0.8636363636363636,0.8210526315789474
bankruptcy,claude,mlp,False,5,1,False,2,1,67/33,3,0.85,0.8235294117647058
bankruptcy,claude,mlp,False,5,1,False,2,1,67/33,4,0.7222222222222222,0.6886446886446886
bankruptcy,claude,mlp,True,5,1,True,2,1,33/67,0,0.887719298245614,0.8819444444444444
bankruptcy,claude,mlp,True,5,1,True,2,1,33/67,1,0.7395833333333333,0.7350649350649351
bankruptcy,claude,mlp,True,5,1,True,2,1,33/67,2,0.7298245614035088,0.7017543859649122
bankruptcy,claude,mlp,True,5,1,True,2,1,33/67,3,0.7571428571428571,0.7571428571428571
bankruptcy,claude,mlp,True,5,1,True,2,1,33/67,4,0.887719298245614,0.8819444444444444
bankruptcy,claude,mlp,True,5,1,True,2,1,50/50,0,0.8,0.8161764705882353
bankruptcy,claude,mlp,True,5,1,True,2,1,50/50,1,0.7692307692307692,0.75
bankruptcy,claude,mlp,True,5,1,True,2,1,50/50,2,0.7395833333333333,0.7395833333333333
bankruptcy,claude,mlp,True,5,1,True,2,1,50/50,3,0.7824675324675325,0.7877758913412564
bankruptcy,claude,mlp,True,5,1,True,2,1,50/50,4,0.8666666666666667,0.8397435897435898
bankruptcy,claude,mlp,True,5,1,True,2,1,67/33,0,0.7424242424242424,0.7424242424242424
bankruptcy,claude,mlp,True,5,1,True,2,1,67/33,1,0.7222222222222222,0.6886446886446886
bankruptcy,claude,mlp,True,5,1,True,2,1,67/33,2,0.8181818181818181,0.7638888888888888
bankruptcy,claude,mlp,True,5,1,True,2,1,67/33,3,0.7571428571428571,0.7571428571428571
bankruptcy,claude,mlp,True,5,1,True,2,1,67/33,4,0.8263888888888888,0.8235294117647058
bankruptcy,claude,mlp,True,5,1,False,2,1,33/67,0,0.8210526315789474,0.8210526315789474
bankruptcy,claude,mlp,True,5,1,False,2,1,33/67,1,0.8020833333333333,0.7925021795989537
bankruptcy,claude,mlp,True,5,1,False,2,1,33/67,2,0.8157894736842105,0.7925021795989537
bankruptcy,claude,mlp,True,5,1,False,2,1,33/67,3,0.8428571428571429,0.8464317976513098
bankruptcy,claude,mlp,True,5,1,False,2,1,33/67,4,0.7333333333333334,0.7312252964426877
bankruptcy,claude,mlp,True,5,1,False,2,1,50/50,0,0.85,0.8663101604278074
bankruptcy,claude,mlp,True,5,1,False,2,1,50/50,1,0.8076923076923077,0.7947454844006567
bankruptcy,claude,mlp,True,5,1,False,2,1,50/50,2,0.8263888888888888,0.8263888888888888
bankruptcy,claude,mlp,True,5,1,False,2,1,50/50,3,0.9090909090909092,0.9166666666666669
bankruptcy,claude,mlp,True,5,1,False,2,1,50/50,4,0.8166666666666667,0.8263888888888888
bankruptcy,claude,mlp,True,5,1,False,2,1,67/33,0,0.8333333333333333,0.8583333333333334
bankruptcy,claude,mlp,True,5,1,False,2,1,67/33,1,0.7777777777777778,0.7571428571428571
bankruptcy,claude,mlp,True,5,1,False,2,1,67/33,2,0.9090909090909092,0.8785714285714286
bankruptcy,claude,mlp,True,5,1,False,2,1,67/33,3,0.8571428571428572,0.8712121212121212
bankruptcy,claude,mlp,True,5,1,False,2,1,67/33,4,0.7777777777777778,0.7571428571428571
