dataset,method,num_trees,iter,decision_tree,description,num_examples,max_tree_depth,temperature,split,accuracy,f1_score
acl,gemini,5,3,True,False,1,5,1,67/33,0.375,0.3333333333333333
acl,gemini,5,4,True,False,1,5,1,67/33,0.3142857142857143,0.3142857142857143
acl,gpt-4o,5,0,True,False,1,1,1,33/67,0.5357142857142857,0.35698924731182796
acl,gpt-4o,5,1,True,False,1,1,1,33/67,0.3484848484848485,0.34782608695652173
acl,gpt-4o,5,2,True,False,1,1,1,33/67,0.4318181818181818,0.43047619047619046
acl,gpt-4o,5,3,True,False,1,1,1,33/67,0.6071428571428571,0.486815415821501
acl,gpt-4o,5,4,True,False,1,1,1,33/67,0.5384615384615384,0.3839285714285714
acl,gpt-4o,5,0,True,False,1,1,1,50/50,0.5555555555555556,0.43333333333333335
acl,gpt-4o,5,1,True,False,1,1,1,50/50,0.2928571428571428,0.29166666666666663
acl,gpt-4o,5,2,True,False,1,1,1,50/50,0.36428571428571427,0.35294117647058826
acl,gpt-4o,5,3,True,False,1,1,1,50/50,0.65,0.5641025641025641
acl,gpt-4o,5,4,True,False,1,1,1,50/50,0.5555555555555556,0.43333333333333335
acl,gpt-4o,5,0,True,False,1,1,1,67/33,0.6,0.5555555555555556
acl,gpt-4o,5,1,True,False,1,1,1,67/33,0.24285714285714285,0.24475524475524477
acl,gpt-4o,5,2,True,False,1,1,1,67/33,0.375,0.3333333333333333
acl,gpt-4o,5,3,True,False,1,1,1,67/33,0.6875,0.5804195804195804
acl,gpt-4o,5,4,True,False,1,1,1,67/33,0.5714285714285714,0.4375
acl,gpt-4o,5,0,True,False,1,2,1,33/67,0.6071428571428571,0.486815415821501
acl,gpt-4o,5,1,True,False,1,2,1,33/67,0.6931818181818181,0.6933333333333334
acl,gpt-4o,5,2,True,False,1,2,1,33/67,0.4318181818181818,0.43047619047619046
acl,gpt-4o,5,3,True,False,1,2,1,33/67,0.7658730158730158,0.7386363636363636
acl,gpt-4o,5,4,True,False,1,2,1,33/67,0.8346153846153846,0.8257575757575758
acl,gpt-4o,5,0,True,False,1,2,1,50/50,0.6666666666666666,0.6136363636363636
acl,gpt-4o,5,1,True,False,1,2,1,50/50,0.6857142857142857,0.6886446886446886
acl,gpt-4o,5,2,True,False,1,2,1,50/50,0.36428571428571427,0.35294117647058826
acl,gpt-4o,5,3,True,False,1,2,1,50/50,0.7785714285714285,0.7638888888888888
acl,gpt-4o,5,4,True,False,1,2,1,50/50,0.8263888888888888,0.8235294117647058
acl,gpt-4o,5,0,True,False,1,2,1,67/33,0.8,0.8125
acl,gpt-4o,5,1,True,False,1,2,1,67/33,0.6571428571428571,0.6571428571428571
acl,gpt-4o,5,2,True,False,1,2,1,67/33,0.375,0.3333333333333333
acl,gpt-4o,5,3,True,False,1,2,1,67/33,0.6875,0.6571428571428571
acl,gpt-4o,5,4,True,False,1,2,1,67/33,0.8571428571428572,0.8333333333333334
acl,gpt-4o,5,0,True,False,1,3,1,33/67,0.32539682539682535,0.32748538011695905
acl,gpt-4o,5,1,True,False,1,3,1,33/67,0.39015151515151514,0.39015151515151514
acl,gpt-4o,5,2,True,False,1,3,1,33/67,0.5492424242424242,0.48660714285714285
acl,gpt-4o,5,3,True,False,1,3,1,33/67,0.5277777777777778,0.5180952380952382
acl,gpt-4o,5,4,True,False,1,3,1,33/67,0.38076923076923075,0.38076923076923075
acl,gpt-4o,5,0,True,False,1,3,1,50/50,0.4027777777777778,0.39285714285714285
acl,gpt-4o,5,1,True,False,1,3,1,50/50,0.34285714285714286,0.343859649122807
acl,gpt-4o,5,2,True,False,1,3,1,50/50,0.6,0.48484848484848486
acl,gpt-4o,5,3,True,False,1,3,1,50/50,0.5357142857142857,0.5277777777777778
acl,gpt-4o,5,4,True,False,1,3,1,50/50,0.3472222222222222,0.343859649122807
acl,gpt-4o,5,0,True,False,1,3,1,67/33,0.44285714285714284,0.4125874125874126
acl,gpt-4o,5,1,True,False,1,3,1,67/33,0.3142857142857143,0.3142857142857143
acl,gpt-4o,5,2,True,False,1,3,1,67/33,0.625,0.4857142857142857
acl,gpt-4o,5,3,True,False,1,3,1,67/33,0.5,0.4857142857142857
acl,gpt-4o,5,4,True,False,1,3,1,67/33,0.3142857142857143,0.3142857142857143
acl,gpt-4o,5,0,True,False,1,4,1,33/67,0.5,0.28125
acl,gpt-4o,5,1,True,False,1,4,1,33/67,0.45454545454545453,0.30303030303030304
acl,gpt-4o,5,2,True,False,1,4,1,33/67,0.4318181818181818,0.43047619047619046
acl,gpt-4o,5,3,True,False,1,4,1,33/67,0.42857142857142855,0.34285714285714286
acl,gpt-4o,5,4,True,False,1,4,1,33/67,0.5269230769230769,0.425
acl,gpt-4o,5,0,True,False,1,4,1,50/50,0.5,0.32
acl,gpt-4o,5,1,True,False,1,4,1,50/50,0.42857142857142855,0.2608695652173913
acl,gpt-4o,5,2,True,False,1,4,1,50/50,0.36428571428571427,0.35294117647058826
acl,gpt-4o,5,3,True,False,1,4,1,50/50,0.45,0.34615384615384615
acl,gpt-4o,5,4,True,False,1,4,1,50/50,0.5486111111111112,0.48484848484848486
acl,gpt-4o,5,0,True,False,1,4,1,67/33,0.5,0.3684210526315789
acl,gpt-4o,5,1,True,False,1,4,1,67/33,0.4,0.25
acl,gpt-4o,5,2,True,False,1,4,1,67/33,0.375,0.3333333333333333
acl,gpt-4o,5,3,True,False,1,4,1,67/33,0.4375,0.3684210526315789
acl,gpt-4o,5,4,True,False,1,4,1,67/33,0.4714285714285714,0.37777777777777777
acl,gpt-4o,5,0,True,False,1,5,1,33/67,0.5,0.28125
acl,gpt-4o,5,1,True,False,1,5,1,33/67,0.3939393939393939,0.39015151515151514
acl,gpt-4o,5,2,True,False,1,5,1,33/67,0.5113636363636364,0.486815415821501
acl,gpt-4o,5,3,True,False,1,5,1,33/67,0.5357142857142857,0.35698924731182796
acl,gpt-4o,5,4,True,False,1,5,1,33/67,0.5538461538461539,0.50682261208577
acl,gpt-4o,5,0,True,False,1,5,1,50/50,0.5,0.32
acl,gpt-4o,5,1,True,False,1,5,1,50/50,0.2928571428571428,0.29166666666666663
acl,gpt-4o,5,2,True,False,1,5,1,50/50,0.3857142857142857,0.343859649122807
acl,gpt-4o,5,3,True,False,1,5,1,50/50,0.55,0.3952569169960475
acl,gpt-4o,5,4,True,False,1,5,1,50/50,0.4861111111111111,0.43956043956043955
acl,gpt-4o,5,0,True,False,1,5,1,67/33,0.5,0.3684210526315789
acl,gpt-4o,5,1,True,False,1,5,1,67/33,0.24285714285714285,0.24475524475524477
acl,gpt-4o,5,2,True,False,1,5,1,67/33,0.5,0.4125874125874126
acl,gpt-4o,5,3,True,False,1,5,1,67/33,0.5625,0.37777777777777777
acl,gpt-4o,5,4,True,False,1,5,1,67/33,0.37142857142857144,0.3142857142857143
acl,gpt-o1,5,0,True,False,1,1,1,33/67,0.5,0.28125
acl,gpt-o1,5,1,True,False,1,1,1,33/67,0.3484848484848485,0.34782608695652173
acl,gpt-o1,5,2,True,False,1,1,1,33/67,0.5303030303030303,0.50682261208577
acl,gpt-o1,5,3,True,False,1,1,1,33/67,0.47619047619047616,0.43047619047619046
acl,gpt-o1,5,4,True,False,1,1,1,33/67,0.5,0.30303030303030304
acl,gpt-o1,5,0,True,False,1,1,1,50/50,0.5,0.32
acl,gpt-o1,5,1,True,False,1,1,1,50/50,0.2928571428571428,0.29166666666666663
acl,gpt-o1,5,2,True,False,1,1,1,50/50,0.5642857142857143,0.5641025641025641
acl,gpt-o1,5,3,True,False,1,1,1,50/50,0.5071428571428571,0.4631578947368421
acl,gpt-o1,5,4,True,False,1,1,1,50/50,0.5,0.32
acl,gpt-o1,5,0,True,False,1,1,1,67/33,0.5,0.3684210526315789
acl,gpt-o1,5,1,True,False,1,1,1,67/33,0.24285714285714285,0.24475524475524477
acl,gpt-o1,5,2,True,False,1,1,1,67/33,0.625,0.625
acl,gpt-o1,5,3,True,False,1,1,1,67/33,0.5625,0.5
acl,gpt-o1,5,4,True,False,1,1,1,67/33,0.5,0.29411764705882354
acl,gpt-o1,5,0,True,False,1,2,1,33/67,0.4920634920634921,0.4772727272727273
acl,gpt-o1,5,1,True,False,1,2,1,33/67,0.43939393939393934,0.43047619047619046
acl,gpt-o1,5,2,True,False,1,2,1,33/67,0.6136363636363636,0.6057142857142856
acl,gpt-o1,5,3,True,False,1,2,1,33/67,0.5277777777777778,0.5180952380952382
acl,gpt-o1,5,4,True,False,1,2,1,33/67,0.4307692307692308,0.43047619047619046
acl,gpt-o1,5,0,True,False,1,2,1,50/50,0.5277777777777778,0.5277777777777778
acl,gpt-o1,5,1,True,False,1,2,1,50/50,0.4357142857142857,0.4097222222222222
acl,gpt-o1,5,2,True,False,1,2,1,50/50,0.4928571428571428,0.48484848484848486
acl,gpt-o1,5,3,True,False,1,2,1,50/50,0.4642857142857143,0.4631578947368421
acl,gpt-o1,5,4,True,False,1,2,1,50/50,0.35416666666666663,0.35294117647058826
acl,gpt-o1,5,0,True,False,1,2,1,67/33,0.5857142857142856,0.5804195804195804
acl,gpt-o1,5,1,True,False,1,2,1,67/33,0.34285714285714286,0.3333333333333333
acl,gpt-o1,5,2,True,False,1,2,1,67/33,0.625,0.625
acl,gpt-o1,5,3,True,False,1,2,1,67/33,0.5,0.4857142857142857
acl,gpt-o1,5,4,True,False,1,2,1,67/33,0.34285714285714286,0.3333333333333333
acl,gpt-o1,5,0,True,False,1,3,1,33/67,0.6071428571428571,0.486815415821501
acl,gpt-o1,5,1,True,False,1,3,1,33/67,0.40530303030303033,0.32916666666666666
acl,gpt-o1,5,2,True,False,1,3,1,33/67,0.48863636363636365,0.45238095238095233
acl,gpt-o1,5,3,True,False,1,3,1,33/67,0.5277777777777778,0.5180952380952382
acl,gpt-o1,5,4,True,False,1,3,1,33/67,0.5,0.30303030303030304
acl,gpt-o1,5,0,True,False,1,3,1,50/50,0.6666666666666666,0.6136363636363636
acl,gpt-o1,5,1,True,False,1,3,1,50/50,0.3357142857142857,0.27142857142857146
acl,gpt-o1,5,2,True,False,1,3,1,50/50,0.4214285714285714,0.3952569169960475
acl,gpt-o1,5,3,True,False,1,3,1,50/50,0.4642857142857143,0.4631578947368421
acl,gpt-o1,5,4,True,False,1,3,1,50/50,0.5,0.32
acl,gpt-o1,5,0,True,False,1,3,1,67/33,0.8,0.8125
acl,gpt-o1,5,1,True,False,1,3,1,67/33,0.3,0.2
acl,gpt-o1,5,2,True,False,1,3,1,67/33,0.4375,0.4375
acl,gpt-o1,5,3,True,False,1,3,1,67/33,0.5,0.4857142857142857
acl,gpt-o1,5,4,True,False,1,3,1,67/33,0.5,0.29411764705882354
acl,gpt-o1,5,0,True,False,1,4,1,33/67,0.5357142857142857,0.35698924731182796
acl,gpt-o1,5,1,True,False,1,4,1,33/67,0.5454545454545454,0.4362745098039216
acl,gpt-o1,5,2,True,False,1,4,1,33/67,0.5151515151515151,0.50682261208577
acl,gpt-o1,5,3,True,False,1,4,1,33/67,0.4722222222222222,0.46923076923076923
acl,gpt-o1,5,4,True,False,1,4,1,33/67,0.5192307692307692,0.5180952380952382
acl,gpt-o1,5,0,True,False,1,4,1,50/50,0.5555555555555556,0.43333333333333335
acl,gpt-o1,5,1,True,False,1,4,1,50/50,0.5714285714285714,0.5096153846153846
acl,gpt-o1,5,2,True,False,1,4,1,50/50,0.4357142857142857,0.4097222222222222
acl,gpt-o1,5,3,True,False,1,4,1,50/50,0.5142857142857142,0.5142857142857142
acl,gpt-o1,5,4,True,False,1,4,1,50/50,0.4722222222222222,0.47058823529411764
acl,gpt-o1,5,0,True,False,1,4,1,67/33,0.6,0.5555555555555556
acl,gpt-o1,5,1,True,False,1,4,1,67/33,0.6,0.5555555555555556
acl,gpt-o1,5,2,True,False,1,4,1,67/33,0.5625,0.5
acl,gpt-o1,5,3,True,False,1,4,1,67/33,0.5625,0.5555555555555556
acl,gpt-o1,5,4,True,False,1,4,1,67/33,0.3142857142857143,0.3142857142857143
acl,gpt-o1,5,0,True,False,1,5,1,33/67,0.4642857142857143,0.3611111111111111
acl,gpt-o1,5,1,True,False,1,5,1,33/67,0.5,0.34285714285714286
acl,gpt-o1,5,2,True,False,1,5,1,33/67,0.5303030303030303,0.50682261208577
acl,gpt-o1,5,3,True,False,1,5,1,33/67,0.5,0.28125
acl,gpt-o1,5,4,True,False,1,5,1,33/67,0.6038461538461539,0.5436507936507937
acl,gpt-o1,5,0,True,False,1,5,1,50/50,0.5,0.34615384615384615
acl,gpt-o1,5,1,True,False,1,5,1,50/50,0.5,0.37037037037037035
acl,gpt-o1,5,2,True,False,1,5,1,50/50,0.5642857142857143,0.5641025641025641
acl,gpt-o1,5,3,True,False,1,5,1,50/50,0.5,0.2916666666666667
acl,gpt-o1,5,4,True,False,1,5,1,50/50,0.6111111111111112,0.5296442687747036
acl,gpt-o1,5,0,True,False,1,5,1,67/33,0.5,0.29411764705882354
acl,gpt-o1,5,1,True,False,1,5,1,67/33,0.5,0.3684210526315789
acl,gpt-o1,5,2,True,False,1,5,1,67/33,0.625,0.625
acl,gpt-o1,5,3,True,False,1,5,1,67/33,0.5,0.25
acl,gpt-o1,5,4,True,False,1,5,1,67/33,0.6428571428571428,0.5555555555555556
bankruptcy,claude,5,0,True,False,1,1,1,33/67,0.6666666666666666,0.6458333333333333
bankruptcy,claude,5,1,True,False,1,1,1,33/67,0.78125,0.7786046511627907
bankruptcy,claude,5,2,True,False,1,1,1,33/67,0.763157894736842,0.7294429708222812
bankruptcy,claude,5,3,True,False,1,1,1,33/67,0.75,0.7017543859649122
bankruptcy,claude,5,4,True,False,1,1,1,33/67,0.6666666666666666,0.6458333333333333
bankruptcy,claude,5,0,True,False,1,1,1,50/50,0.7,0.7023809523809523
bankruptcy,claude,5,1,True,False,1,1,1,50/50,0.7692307692307692,0.75
bankruptcy,claude,5,2,True,False,1,1,1,50/50,0.78125,0.72
bankruptcy,claude,5,3,True,False,1,1,1,50/50,0.75,0.7126436781609196
bankruptcy,claude,5,4,True,False,1,1,1,50/50,0.7,0.7023809523809523
bankruptcy,claude,5,0,True,False,1,1,1,67/33,0.6666666666666666,0.6730769230769231
bankruptcy,claude,5,1,True,False,1,1,1,67/33,0.7222222222222222,0.6886446886446886
bankruptcy,claude,5,2,True,False,1,1,1,67/33,0.7727272727272727,0.7058823529411765
bankruptcy,claude,5,3,True,False,1,1,1,67/33,0.75,0.7017543859649122
bankruptcy,claude,5,4,True,False,1,1,1,67/33,0.6666666666666666,0.6136363636363636
bankruptcy,claude,5,0,True,False,1,2,1,33/67,0.6771929824561403,0.6357142857142857
bankruptcy,claude,5,1,True,False,1,2,1,33/67,0.6354166666666666,0.5888372093023255
bankruptcy,claude,5,2,True,False,1,2,1,33/67,0.587719298245614,0.5729468599033817
bankruptcy,claude,5,3,True,False,1,2,1,33/67,0.725,0.7312252964426877
bankruptcy,claude,5,4,True,False,1,2,1,33/67,0.6508771929824562,0.6007226738934056
bankruptcy,claude,5,0,True,False,1,2,1,50/50,0.6833333333333333,0.6376811594202898
bankruptcy,claude,5,1,True,False,1,2,1,50/50,0.6698717948717949,0.6527777777777778
bankruptcy,claude,5,2,True,False,1,2,1,50/50,0.5173611111111112,0.503968253968254
bankruptcy,claude,5,3,True,False,1,2,1,50/50,0.7272727272727273,0.7242647058823529
bankruptcy,claude,5,4,True,False,1,2,1,50/50,0.6666666666666666,0.5833333333333333
bankruptcy,claude,5,0,True,False,1,2,1,67/33,0.6439393939393939,0.5882352941176471
bankruptcy,claude,5,1,True,False,1,2,1,67/33,0.5694444444444444,0.5296442687747036
bankruptcy,claude,5,2,True,False,1,2,1,67/33,0.5757575757575758,0.575
bankruptcy,claude,5,3,True,False,1,2,1,67/33,0.7142857142857143,0.7166666666666667
bankruptcy,claude,5,4,True,False,1,2,1,67/33,0.6875,0.6640316205533596
bankruptcy,claude,5,0,True,False,1,3,1,33/67,0.643859649122807,0.6091954022988506
